 70322  999.02 1664.21 99.999  9.999 20.381   0   0 9.999 5311   0 0.350
 70324  626.63 1666.15 99.999  9.999 19.670   0   0 9.999 5485   7 0.207
 70325  735.54 1665.32 99.999  9.999 19.494   0   0 9.999 5541   3 0.242
 70327  562.29 1666.56 99.999  9.999 20.062   0   0 9.999 5367   1 0.297
 70328  601.68 1667.11 99.999  9.999 19.963   0   0 9.999 5440   0 0.232
 70330  716.20 1668.26 99.999  9.999 19.576   0   0 9.999 5504   8 0.198
 70331  829.76 1670.89 99.999  9.999 19.810   0   0 9.999 5460   5 0.209
 70332  831.80 1667.84 99.999  9.999 20.103   0   0 9.999 5421   1 0.274
 70333  916.32 1667.76 99.999  9.999 19.549   0   0 9.999 5525   6 0.181
 70334  984.02 1667.72 99.999  9.999 20.254   0   0 9.999 5435   2 0.285
 70337  606.78 1668.16 99.999  9.999 20.064   0   0 9.999 5282   0 0.425
 70338  724.42 1669.75 99.999  9.999 19.787   0   0 9.999 5397   4 0.256
 70339  989.87 1667.57 99.999  9.999 20.313   0   0 9.999 5399   3 0.316
 70341  951.49 1669.68 99.999  9.999 20.168   0   0 9.999 5460   3 0.260
 70343  704.64 1670.69 99.999  9.999 19.950   0   0 9.999 5454   1 0.286
 70344  745.03 1671.33 99.999  9.999 19.738   0   0 9.999 5504   7 0.198
 70345  800.32 1672.01 99.999  9.999 19.350   0   0 9.999 5514  14 0.133
 70346  922.23 1670.52 99.999  9.999 19.835   0   0 9.999 5491  13 0.211
 70347  956.79 1671.92 99.999  9.999 19.965   0   0 9.999 5474   2 0.238
 70348  990.80 1672.26 99.999  9.999 19.790   0   0 9.999 5510   4 0.208
 70349  564.54 1669.98 99.999  9.999 20.887   0   0 9.999 4949   0 0.484
 70350  601.15 1672.92 99.999  9.999 19.770   0   0 9.999 5480   4 0.215
 70351  646.17 1673.36 99.999  9.999 19.972   0   0 9.999 5460   5 0.249
 70352  683.95 1673.19 99.999  9.999 20.225   0   0 9.999 5425   1 0.309
 70353  696.01 1672.84 99.999  9.999 19.855   0   0 9.999 5506   2 0.243
 70354  928.38 1673.06 99.999  9.999 19.895   0   0 9.999 5462   5 0.212
 70355  629.33 1674.78 99.999  9.999 20.067   0   0 9.999 5418   1 0.309
 70356  717.41 1675.24 99.999  9.999 19.757   0   0 9.999 5051   2 0.458
 70357  725.56 1675.44 99.999  9.999 20.152   0   0 9.999 4827   0 0.407
 70358  788.59 1674.22 99.999  9.999 19.527   0   0 9.999 5492  13 0.152
 70359  759.37 1677.25 99.999  9.999 19.975   0   0 9.999 5467   4 0.252
 70362  778.31 1675.40 99.999  9.999 20.214   0   0 9.999 5388   1 0.281
 70363  794.14 1675.75 99.999  9.999 20.345   0   0 9.999 5407   2 0.309
 70364  981.38 1676.84 22.048  2.449 19.599  80   0 0.376 5515   4 0.164
 70366  702.99 1677.09 99.999  9.999 19.953   0   0 9.999 5275   1 0.324
 70367  713.72 1676.04 21.480  2.102 19.378  84   0 0.275 5299   1 0.333
 70368  677.91 1678.03 99.999  9.999 20.377   0   0 9.999 5258   0 0.342
 70369  750.85 1677.38 99.999  9.999 20.028   0   0 9.999 5438   6 0.244
 70370  887.77 1679.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 70371  892.21 1677.40 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 70372  897.63 1676.51 99.999  9.999 19.879   0   0 9.999 5154   1 0.341
 70373  971.65 1681.84 99.999  9.999 19.665   0   0 9.999 5489   7 0.192
 70375  579.32 1680.30 99.999  9.999 19.826   0   0 9.999 5487   7 0.212
 70376  649.56 1679.61 99.999  9.999 20.014   0   0 9.999 5417   6 0.255
 70377  710.35 1680.45 99.999  9.999 19.322   0   0 9.999 4995   0 0.411
 70378  802.41 1679.55 99.999  9.999 20.137   0   0 9.999 5457   1 0.281
 70379  848.06 1679.08 99.999  9.999 20.233   0   0 9.999 5347   1 0.305
 70380  617.63 1680.57 99.999  9.999 20.262   0   0 9.999 5388   3 0.337
 70381  658.97 1680.70 99.999  9.999 20.116   0   0 9.999 5367   5 0.304
 70382  899.77 1680.34 21.400  2.070 19.330  85   0 0.396 5509   6 0.171
 70383  949.63 1681.08 99.999  9.999 19.980   0   0 9.999 5461   4 0.226
 70385  585.67 1684.14 99.999  9.999 19.570   0   0 9.999 5518   5 0.177
 70386  622.86 1681.31 99.999  9.999 19.856   0   0 9.999 5471   2 0.296
 70387  675.21 1681.61 99.999  9.999 20.064   0   0 9.999 5315   1 0.330
 70388  690.08 1682.14 99.999  9.999 19.400   0   0 9.999 5523   5 0.185
 70389  833.14 1684.73 99.999  9.999 19.178   0   0 9.999 5524   5 0.130
 70390  895.34 1682.10 99.999  9.999 20.342   0   0 9.999 5067   1 0.406
 70391  571.33 1682.44 99.999  9.999 19.946   0   0 9.999 5469   3 0.262
 70392  601.33 1683.17 99.999  9.999 19.995   0   0 9.999 5440   2 0.265
 70393 1005.04 1683.79 99.999  9.999 19.639   0   0 9.999 5503   4 0.206
 70395  655.57 1683.25 99.999  9.999 20.740   0   0 9.999 4948   1 0.414
 70396  920.45 1684.45 99.999  9.999 19.740   0   0 9.999 5465   8 0.183
 70397  996.93 1685.41 99.999  9.999 19.782   0   0 9.999 5499   4 0.222
 70399  729.93 1685.91 99.999  9.999 19.713   0   0 9.999 5002   1 0.321
 70400  943.87 1685.31 99.999  9.999 19.494   0   0 9.999 5513   6 0.153
 71235  596.97 1659.25 99.999  9.999 20.437   0   0 9.999 5180   0 0.378
 71236  731.30 1659.21 99.999  9.999 20.402   0   0 9.999 5439   1 0.342
 71237  795.71 1660.47 99.999  9.999 20.458   0   0 9.999 5347   4 0.335
 71238  664.59 1662.40 99.999  9.999 20.081   0   0 9.999 5468   1 0.267
 71239  769.98 1660.58 99.999  9.999 20.593   0   0 9.999 5240   0 0.366
 71240  620.42 1661.93 99.999  9.999 20.331   0   0 9.999 5243   0 0.415
 71241  763.50 1661.52 99.999  9.999 21.033   0   0 9.999 4888   1 0.492
 71243  591.21 1662.23 99.999  9.999 20.479   0   0 9.999 5222   0 0.382
 71244  739.60 1661.40 99.999  9.999 20.336   0   0 9.999 5415   1 0.321
