 15217  548.36 1944.73 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 15225  511.87 2189.12 20.575  1.847 18.728  78   0 0.151  986   1 0.105
 15235  549.56 2088.20 21.721  1.313 20.408  75   0 0.299  963   1 0.294
 15265  548.10 1926.17 20.056  2.042 18.014  78   1 0.079  989   0 0.051
 15269  502.73 1940.91 20.741  1.716 19.025  80   0 0.136  980   0 0.136
 15288  540.96 2067.77 99.999  9.999 18.619   0   0 9.999  976   1 0.211
 15295  513.14 2102.65 20.453  1.732 18.722  80   0 0.111  986   2 0.066
 15307  499.01 2169.12 99.999  9.999 19.009   0   0 9.999  987   1 0.086
 15309  491.32 2174.57 99.999  9.999 19.351   0   0 9.999  989   0 0.731
 15320  526.49 2230.07 99.999  9.999 18.928   0   0 9.999  989   0 0.149
 15740  513.57 1868.09 19.997  1.512 18.485  79   0 0.061  986   2 0.055
 15747  533.82 1868.33 20.640  1.560 19.080  77   1 0.105  986   3 0.094
 15752  548.74 1868.57 20.530  1.606 18.924  79   0 0.104  986   2 0.074
 15761  535.92 1875.09 19.918  1.626 18.293  78   0 0.051  986   3 0.041
 15765  521.73 1879.53 20.261  1.633 18.627  78   0 0.077  989   0 0.063
 15790  526.82 1888.36 20.319  1.577 18.741  78   0 0.074  987   0 0.065
 15817  499.90 1897.61 20.592  1.708 18.885  77   0 0.099  988   0 0.094
 15831  533.93 1900.38 20.918  1.831 19.087  79   0 0.123  985   1 0.082
 15838  493.14 1902.75 99.999  9.999 19.048   0   0 9.999  978   0 0.232
 15839  515.79 1904.14 20.473  2.092 18.381  79   0 0.117  988   2 0.054
 15840  524.85 1905.30 20.394  2.161 18.233  78   0 0.089  988   0 0.041
 15843  546.61 1906.87 20.606  1.599 19.007  78   0 0.103  983   3 0.096
 15849  502.80 1909.36 20.731  1.756 18.975  78   0 0.133  988   0 0.102
 15853  509.75 1911.27 20.348  1.523 18.825  78   0 0.100  988   1 0.076
 15864  495.89 1918.87 20.360  2.092 18.269  78   0 0.098  989   0 0.062
 15867  527.06 1918.88 20.480  1.778 18.702  78   0 0.096  987   2 0.061
 15875  504.82 1921.15 20.386  1.724 18.661  79   0 0.090  989   0 0.085
 15876  513.24 1920.48 99.999  9.999 19.110   0   0 9.999  989   0 0.095
 15894  499.85 1927.27 20.614  1.848 18.766  78   0 0.121  987   2 0.093
 15906  510.18 1931.39 20.391  1.344 19.047  79   0 0.085  988   1 0.090
 15911  519.12 1933.28 20.288  1.625 18.663  78   0 0.068  987   0 0.065
 15945  517.54 1949.66 20.484  1.753 18.731  78   0 0.104  987   2 0.082
 15956  503.75 1955.39 20.487  1.527 18.960  78   0 0.123  987   1 0.122
 15964  537.17 1960.86 20.119  1.452 18.667  78   0 0.066  987   2 0.109
 15987  534.46 1966.14 20.677  1.890 18.788  78   0 0.122  987   1 0.104
 15997  525.88 1971.96 20.558  1.661 18.897  79   0 0.114  988   0 0.079
 16002  497.52 1975.19 20.209  1.021 19.188  78   0 0.087  986   1 0.116
 16008  521.10 1976.90 20.403  1.624 18.780  80   0 0.100  986   1 0.070
 16037  504.95 1985.04 20.719  1.840 18.878  78   0 0.120  988   0 0.084
 16044  536.73 1988.32 19.868  1.572 18.296  79   1 0.062  988   0 0.047
 16060  510.88 1994.57 99.999  9.999 19.290   0   0 9.999  987   1 0.123
 16067  544.50 1999.08 20.111  1.563 18.548  78   0 0.068  986   1 0.056
 16070  522.92 1998.98 20.229  1.452 18.777  77   1 0.074  986   1 0.083
 16075  507.99 2004.29 99.999  9.999 19.047   0   0 9.999  987   1 0.119
 16100  509.43 2007.74 99.999  9.999 19.187   0   0 9.999  981   0 0.179
 16101  520.40 2006.65 20.701  1.962 18.739  78   0 0.144  980   2 0.125
 16106  540.78 2012.41 20.119  1.549 18.570  78   0 0.063  988   0 0.063
 16119  498.28 2018.16 20.276  1.715 18.561  78   0 0.078  985   2 0.064
 16124  531.16 2020.52 20.411  1.632 18.779  78   0 0.097  984   0 0.100
 16132  491.58 2022.90 99.999  9.999 18.352   0   0 9.999  989   0 0.191
 16134  514.44 2021.45 99.999  9.999 18.249   0   0 9.999  987   1 0.114
 16154  527.06 2030.15 20.203  1.869 18.334  78   0 0.071  987   1 0.051
 16160  534.43 2033.82 19.945  1.520 18.424  78   0 0.061  985   3 0.048
 16171  529.50 2036.42 20.423  1.609 18.813  79   0 0.088  985   2 0.068
 16183  493.08 2041.33 20.670  2.001 18.669  76   2 0.154  989   0 0.217
 16223  502.00 2055.70 20.386  1.434 18.952  78   0 0.087  986   2 0.080
 16231  495.15 2059.23 20.807  1.959 18.848  79   0 0.195  987   0 0.142
 16256  509.29 2068.21 99.999  9.999 18.708   0   0 9.999  989   1 0.139
 16269  514.40 2074.21 20.487  1.680 18.807  78   0 0.090  987   1 0.070
 16270  526.61 2075.09 20.250  1.542 18.707  79   0 0.061  988   1 0.069
 16274  535.87 2076.83 20.071  1.772 18.299  78   0 0.060  988   0 0.055
 16279  492.50 2077.32 20.507  1.790 18.717  76   2 0.169  988   0 0.266
 16280  542.11 2076.53 99.999  9.999 18.431   0   0 9.999  988   1 0.115
 16306  517.26 2089.92 20.318  1.733 18.585  78   0 0.078  988   0 0.054
 16307  530.48 2088.18 20.824  1.903 18.921  78   0 0.101  986   2 0.073
 16311  511.86 2088.95 21.630  2.662 18.968  76   1 0.212  988   1 0.079
 16326  520.08 2099.37 20.336  1.848 18.488  79   0 0.085  989   0 0.051
 16354  518.16 2107.92 20.683  1.633 19.049  79   0 0.137  988   0 0.086
 16358  526.83 2108.92 20.294  1.558 18.737  78   0 0.081  987   1 0.065
 16364  547.89 2111.38 20.121  1.664 18.457  78   0 0.073  987   1 0.055
 16387  498.50 2123.20 19.909  1.497 18.412  78   0 0.057  988   0 0.049
 16388  530.92 2119.23 20.444  1.630 18.814  79   0 0.113  988   0 0.077
 16391  497.91 2118.16 20.628  1.644 18.984  78   0 0.092  986   0 0.084
 16406  501.29 2128.91 20.905  1.674 19.231  78   0 0.164  987   0 0.097
 16413  540.29 2129.22 99.999  9.999 17.572   0   0 9.999  981   5 0.110
 16430  530.81 2137.65 20.100  1.772 18.328  78   0 0.069  987   1 0.050
 16432  497.82 2138.34 20.209  1.515 18.695  78   0 0.077  987   1 0.065
 16433  521.23 2138.43 20.107  1.680 18.427  78   0 0.066  987   0 0.051
 16438  548.32 2141.87 99.999  9.999 19.107   0   0 9.999  985   0 0.155
 16442  502.38 2141.24 21.085  1.796 19.289  78   0 0.178  984   1 0.102
 16445  495.89 2142.11 20.709  1.982 18.727  78   0 0.152  990   0 0.147
 16458  545.39 2143.59 20.951  1.701 19.250  77   0 0.140  973   2 0.142
 16469  501.65 2152.66 20.921  1.677 19.244  77   0 0.131  986   3 0.101
 16474  512.06 2156.38 20.627  1.529 19.098  79   0 0.114  986   1 0.093
 16486  526.92 2162.42 20.071  1.656 18.415  79   0 0.064  985   4 0.058
 16507  514.28 2174.53 20.206  1.604 18.602  79   0 0.105  988   2 0.073
 16523  509.05 2181.03 20.054  1.541 18.513  78   0 0.081  987   2 0.064
 16524  534.89 2175.42 20.722  1.878 18.843  80   0 0.195  989   0 0.103
 16529  506.03 2176.31 99.999  9.999 18.826   0   0 9.999  986   1 0.080
 16537  543.61 2181.22 99.999  9.999 18.419   0   0 9.999  987   1 0.056
 16540  528.58 2180.29 20.439  1.533 18.906  79   0 0.122  986   2 0.084
 16541  520.57 2181.10 20.656  1.741 18.914  77   1 0.138  989   0 0.084
 16544  499.80 2182.53 20.773  1.940 18.833  78   0 0.156  987   0 0.086
 16545  512.29 2183.43 99.999  9.999 19.147   0   0 9.999  985   1 0.126
 16554  523.62 2187.58 19.919  1.247 18.671  79   0 0.080  987   0 0.080
 16565  539.65 2190.72 20.891  1.980 18.911  78   0 0.238  980   3 0.144
 16581  491.14 2198.00 19.915  1.601 18.314  77   2 0.273  989   0 0.641
 16595  547.87 2205.10 99.999  9.999 18.597   0   0 9.999  988   1 0.184
 16597  520.44 2207.69 20.035  1.108 18.927  78   0 0.145  986   1 0.170
 16598  524.47 2204.54 20.384  1.443 18.941  78   0 0.161  985   1 0.157
 16652  534.98 2229.06 20.317  1.653 18.664  78   0 0.096  989   0 0.077
 16701  491.79 1913.04 99.999  9.999 18.675   0   0 9.999  987   1 0.197
 16702  537.52 1946.58 99.999  9.999 19.226   0   0 9.999  967   1 0.239
 16704  513.89 1996.13 19.691  1.369 18.321  78   0 0.059  989   0 0.058
 16718  547.12 1875.77 20.819  1.693 19.126  78   0 0.115  987   0 0.087
 16720  506.67 1886.72 99.999  9.999 19.001   0   0 9.999  987   2 0.092
 16726  538.80 2060.14 21.295  1.615 19.680  78   0 0.267  977   2 0.190
 16727  524.42 2067.44 20.908  1.737 19.171  79   0 0.146  984   2 0.102
 16728  549.79 2075.76 99.999  9.999 19.060   0   0 9.999  978   3 0.183
 16740  543.00 1925.38 20.791  1.916 18.875  78   0 0.134  986   2 0.085
 16746  544.29 2064.34 99.999  9.999 19.197   0   0 9.999  962   1 0.212
 16783  537.92 1864.63 19.908  1.044 18.864  78   0 0.054  986   3 0.074
 16784  510.50 1872.43 99.999  9.999 19.293   0   0 9.999  986   2 0.105
 16788  520.89 1907.55 20.783  1.625 19.158  79   1 0.141  985   4 0.093
 16790  513.09 1909.91 20.832  1.496 19.336  78   0 0.143  987   2 0.115
 16817  526.16 2138.23 99.999  9.999 19.411   0   0 9.999  987   1 0.116
 16827  547.46 2185.49 20.952  1.639 19.313  77   0 0.183  982   0 0.141
 16830  526.10 2194.63 99.999  9.999 20.036   0   0 9.999  974   0 0.286
 17397  531.05 1867.37 20.640  1.208 19.432  77   1 0.105  982   3 0.150
 17400  536.97 1869.37 20.788  1.549 19.239  79   0 0.140  983   4 0.103
 17424  499.01 1878.34 99.999  9.999 19.660   0   0 9.999  987   0 0.145
 17429  516.09 1880.12 99.999  9.999 18.777   0   0 9.999  985   4 0.084
 17434  544.96 1880.48 21.332  1.852 19.480  78   0 0.205  988   1 0.125
 17437  492.03 1880.46 99.999  9.999 19.337   0   0 9.999  988   0 0.256
 17447  521.77 1883.92 99.999  9.999 19.112   0   0 9.999  984   2 0.098
 17456  537.08 1888.85 20.821  1.610 19.211  77   0 0.142  984   2 0.097
 17470  517.38 1892.06 99.999  9.999 19.781   0   0 9.999  984   0 0.166
 17493  548.27 1904.19 99.999  9.999 20.006   0   0 9.999  976   1 0.214
 17500  493.44 1906.54 99.999  9.999 19.206   0   0 9.999  975   0 0.235
 17504  531.36 1905.17 99.999  9.999 19.684   0   0 9.999  983   3 0.142
 17518  535.29 1910.55 99.999  9.999 19.457   0   0 9.999  987   0 0.125
 17519  541.35 1909.85 99.999  9.999 20.096   0   0 9.999  970   1 0.228
 17533  525.65 1914.83 21.122  1.728 19.394  79   0 0.172  987   1 0.112
 17538  510.28 1917.45 20.397  1.194 19.203  77   0 0.072  989   0 0.108
 17549  517.40 1920.23 20.419  1.397 19.023  78   0 0.087  985   2 0.087
 17585  514.76 1930.87 21.141  1.677 19.464  78   0 0.161  984   0 0.129
 17589  494.87 1932.80 99.999  9.999 18.949   0   0 9.999  982   2 0.189
 17590  537.93 1931.44 99.999  9.999 19.348   0   0 9.999  988   0 0.151
 17601  507.79 1935.47 21.360  1.979 19.382  79   0 0.230  984   1 0.137
 17605  535.38 1937.69 20.863  1.931 18.932  77   1 0.132  986   2 0.134
 17608  528.32 1938.80 20.729  1.833 18.896  78   0 0.147  988   0 0.094
 17630  497.49 1945.69 99.999  9.999 19.269   0   0 9.999  982   1 0.206
 17634  531.53 1949.14 21.280  1.916 19.364  79   0 0.202  987   3 0.173
 17635  538.54 1951.28 99.999  9.999 19.085   0   0 9.999  950   0 0.233
 17644  502.59 1950.43 99.999  9.999 20.166   0   0 9.999  960   0 0.316
 17666  537.17 1957.02 21.357  2.105 19.253  78   0 0.207  962   2 0.209
 17667  544.28 1958.14 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 17676  525.73 1959.09 21.187  1.904 19.283  77   0 0.182  986   0 0.116
 17684  517.86 1961.99 21.126  2.119 19.007  80   0 0.225  984   1 0.115
 17688  546.57 1963.88 99.999  9.999 19.031   0   0 9.999  956   1 0.203
 17690  539.27 1963.77 99.999  9.999 19.083   0   0 9.999  988   0 0.169
 17702  507.46 1966.91 99.999  9.999 19.327   0   0 9.999  988   0 0.162
 17722  510.75 1972.12 99.999  9.999 19.512   0   0 9.999  983   1 0.155
 17726  533.69 1973.79 99.999  9.999 19.440   0   0 9.999  984   0 0.164
 17741  538.00 1980.30 21.398  1.737 19.662  77   0 0.213  983   0 0.151
 17742  545.87 1979.11 21.207  1.711 19.496  77   0 0.175  982   2 0.142
 17751  523.56 1983.92 99.999  9.999 19.120   0   0 9.999  986   1 0.097
 17755  493.96 1983.19 99.999  9.999 19.875   0   0 9.999  979   0 0.336
 17768  498.73 1989.40 99.999  9.999 19.468   0   0 9.999  987   1 0.158
 17769  543.60 1989.34 21.122  1.715 19.407  79   0 0.171  984   1 0.134
 17778  549.73 1993.02 20.941  1.187 19.754  78   0 0.137  981   1 0.159
 17788  548.70 1996.96 99.999  9.999 19.317   0   0 9.999  985   1 0.106
 17793  504.18 2002.43 99.999  9.999 19.437   0   0 9.999  986   0 0.141
 17798  499.92 1999.45 99.999  9.999 19.885   0   0 9.999  982   1 0.207
 17800  511.65 2002.86 99.999  9.999 19.342   0   0 9.999  985   0 0.159
 17818  497.93 2008.72 20.872  1.661 19.211  78   0 0.136  986   3 0.110
 17827  514.67 2011.16 99.999  9.999 17.645   0   0 9.999  983   4 0.113
 17838  532.31 2015.46 20.613  1.128 19.484  78   0 0.100  976   1 0.162
 17861  525.30 2024.62 21.288  1.812 19.476  77   0 0.202  978   2 0.171
 17884  546.59 2030.34 21.787  1.822 19.966  76   0 0.269  984   0 0.185
 17890  514.43 2033.38 20.934  1.610 19.324  80   0 0.189  986   2 0.138
 17891  504.58 2033.15 20.745  1.175 19.570  78   0 0.125  983   1 0.163
 17906  503.62 2036.87 99.999  9.999 19.220   0   0 9.999  988   0 0.122
 17907  537.34 2037.63 99.999  9.999 19.757   0   0 9.999  987   0 0.159
 17913  542.74 2042.17 21.630  2.128 19.502  77   0 0.238  987   1 0.121
 17927  500.85 2046.49 20.975  1.739 19.236  77   0 0.135  989   1 0.105
 17958  491.24 2057.48 21.355  1.967 19.388  78   1 0.344  987   0 0.413
 17968  527.34 2060.53 20.676  1.477 19.199  79   0 0.113  986   1 0.105
 17973  499.04 2061.00 21.033  1.684 19.349  78   0 0.144  984   0 0.115
 17979  517.76 2065.76 20.957  1.797 19.160  77   1 0.166  985   1 0.124
 17993  501.72 2067.73 21.284  1.661 19.623  78   0 0.210  984   1 0.155
 18015  501.78 2077.04 21.337  1.762 19.575  78   0 0.195  985   0 0.129
 18022  528.32 2081.85 20.637  1.314 19.323  78   0 0.107  986   2 0.111
 18037  538.72 2083.20 20.845  1.460 19.385  78   1 0.138  986   2 0.122
 18048  506.92 2086.30 99.999  9.999 19.814   0   0 9.999  980   1 0.160
 18053  538.02 2088.05 99.999  9.999 20.038   0   0 9.999  979   2 0.197
 18059  496.84 2091.03 21.550  1.876 19.674  75   1 0.222  986   0 0.167
 18064  508.53 2091.71 99.999  9.999 19.787   0   0 9.999  982   0 0.163
 18069  516.68 2093.64 99.999  9.999 19.117   0   0 9.999  989   1 0.091
 18096  537.79 2102.00 20.864  1.772 19.092  79   0 0.151  985   1 0.089
 18107  500.18 2107.06 21.128  1.473 19.655  80   0 0.188  985   1 0.136
 18109  511.13 2106.46 99.999  9.999 20.106   0   0 9.999  974   3 0.232
 18110  532.23 2107.21 99.999  9.999 19.469   0   0 9.999  984   1 0.134
 18122  525.02 2112.70 21.444  1.929 19.514  77   0 0.236  986   1 0.128
 18129  498.61 2111.62 21.646  1.578 20.068  77   0 0.256  979   1 0.212
 18130  514.75 2114.05 99.999  9.999 19.312   0   0 9.999  987   1 0.125
 18142  547.72 2122.63 22.046  2.447 19.598  73   0 0.336  953   0 0.268
 18162  531.49 2124.29 21.260  1.700 19.559  79   0 0.201  984   1 0.155
 18171  498.63 2126.64 99.999  9.999 19.615   0   0 9.999  986   0 0.148
 18198  506.26 2136.07 21.434  1.942 19.492  79   0 0.203  984   3 0.121
 18211  543.24 2139.10 99.999  9.999 18.674   0   0 9.999  984   2 0.146
 18222  528.61 2142.21 21.398  1.708 19.690  78   0 0.217  985   2 0.151
 18224  506.48 2145.44 20.559  1.371 19.188  79   0 0.117  989   0 0.096
 18232  542.62 2146.16 99.999  9.999 19.086   0   0 9.999  978   1 0.152
 18234  512.42 2147.30 20.050  0.703 19.347  79   0 0.063  987   1 0.118
 18272  507.38 2160.24 99.999  9.999 19.976   0   0 9.999  968   0 0.210
 18279  549.34 2161.49 21.375  1.509 19.866  79   0 0.169  980   1 0.192
 18295  528.96 2170.35 99.999  9.999 19.499   0   0 9.999  981   3 0.130
 18298  515.32 2169.75 99.999  9.999 19.377   0   0 9.999  987   0 0.157
 18359  494.87 2195.48 20.413  1.469 18.944  80   0 0.332  989   0 0.435
 18364  531.55 2196.45 99.999  9.999 19.490   0   0 9.999  986   0 0.180
 18376  517.42 2201.35 99.999  9.999 19.736   0   0 9.999  961   0 0.289
 18388  542.79 2202.22 99.999  9.999 18.947   0   0 9.999  985   1 0.236
 18396  523.60 2208.78 99.999  9.999 19.375   0   0 9.999  983   1 0.221
 18410  522.20 2216.14 20.918  1.670 19.248  76   0 0.362  987   0 0.210
 18421  547.32 2217.17 21.645  2.135 19.510  78   0 0.298  970   2 0.160
 18436  518.91 2223.21 20.916  1.463 19.454  78   0 0.369  982   0 0.379
 18469  530.11 2236.04 99.999  9.999 19.772   0   0 9.999  972   1 0.213
 18477  545.14 2239.09 20.974  1.806 19.168  77   0 0.155  984   1 0.113
 18498  539.93 1943.96 99.999  9.999 19.406   0   0 9.999  958   0 0.309
 18506  518.49 2071.22 20.267  1.807 18.460  78   0 0.072  988   1 0.061
 18512  540.34 2064.65 20.496  1.468 19.028  77   0 0.135  973   3 0.166
 18519  514.07 1865.05 99.999  9.999 19.478   0   0 9.999  986   2 0.136
 18521  505.77 1908.96 99.999  9.999 19.761   0   0 9.999  984   1 0.201
 18525  496.96 1972.49 99.999  9.999 19.430   0   0 9.999  981   0 0.142
 18531  527.58 2039.47 21.323  1.741 19.583  78   0 0.209  987   0 0.139
 18539  515.31 2157.67 99.999  9.999 19.705   0   0 9.999  976   2 0.171
 18543  523.87 2190.81 19.919  0.651 19.267  79   0 0.080  987   0 0.146
 18548  491.29 1916.58 99.999  9.999 19.110   0   0 9.999  983   0 0.240
 18555  546.67 1921.32 99.999  9.999 19.597   0   0 9.999  981   1 0.175
 18827  523.16 1873.92 99.999  9.999 20.357   0   0 9.999  960   2 0.301
 18844  539.88 1898.44 99.999  9.999 20.406   0   0 9.999  967   1 0.261
 18863  495.86 1914.67 99.999  9.999 19.721   0   0 9.999  967   0 0.252
 18864  537.42 1914.18 99.999  9.999 19.535   0   0 9.999  986   3 0.142
 18875  522.08 1925.53 99.999  9.999 20.041   0   0 9.999  973   0 0.210
 18876  506.68 1924.77 99.999  9.999 20.134   0   0 9.999  980   0 0.283
 18885  528.25 1934.04 99.999  9.999 19.632   0   0 9.999  983   1 0.171
 18897  507.12 1942.67 99.999  9.999 19.894   0   0 9.999  968   0 0.245
 18907  520.89 1954.67 99.999  9.999 19.699   0   0 9.999  981   1 0.173
 18908  533.41 1954.49 99.999  9.999 19.972   0   0 9.999  977   1 0.281
 18930  495.27 1977.19 99.999  9.999 19.871   0   0 9.999  975   0 0.263
 18931  528.85 1979.65 99.999  9.999 19.787   0   0 9.999  985   0 0.168
 18944  543.97 1993.08 99.999  9.999 20.187   0   0 9.999  973   0 0.246
 18945  532.09 1996.03 21.478  1.359 20.118  79   0 0.214  976   0 0.244
 18957  517.16 2003.36 99.999  9.999 20.701   0   0 9.999  892   0 0.434
 18961  527.74 2009.94 99.999  9.999 19.964   0   0 9.999  932   0 0.271
 18976  542.24 2023.05 99.999  9.999 19.767   0   0 9.999  987   0 0.168
 18980  503.06 2026.18 99.999  9.999 20.324   0   0 9.999  921   0 0.325
 18981  518.58 2024.87 99.999  9.999 19.859   0   0 9.999  965   0 0.284
 18990  538.39 2031.79 99.999  9.999 20.119   0   0 9.999  979   3 0.219
 18995  510.24 2038.96 21.236  1.614 19.621  78   1 0.175  987   0 0.149
 18996  547.06 2038.23 99.999  9.999 20.007   0   0 9.999  981   1 0.201
 19002  549.26 2043.69 21.826  1.834 19.992  78   0 0.325  980   0 0.186
 19008  514.65 2049.49 99.999  9.999 19.818   0   0 9.999  979   2 0.162
 19012  547.11 2050.45 99.999  9.999 20.107   0   0 9.999  980   1 0.226
